matID,P,A,S,S_category,C,NODFst,N_lowHigh,NODFc,rho_mean0,rho_mean1,fPersP0,fPersP1,criterion_check0,criterion_check1
544,25,70,95,2,0.18171,0.37748,1,1.265557468,0.0501665659801318,0.0507144513580205,0.76,0.96,1,1
545,23,68,91,2,0.15729,0.29583,1,1.267760954,0.0491674562823936,0.0492513523101158,0.91304347826087,1,1,1
546,22,73,95,2,0.17435,0.51683,1,1.523103466,0.0488678037473734,0.04875568908099,0.954545454545455,1,1,1
547,22,71,93,2,0.17029,0.22523,1,1.153270983,0.0501077101584195,0.0499904108772188,0.954545454545455,1,1,1
548,22,67,89,2,0.15332,0.32889,1,1.349613264,0.0499726177954002,0.0497377271825339,0.954545454545455,1,1,1
549,28,65,93,2,0.15824,0.5116,1,1.496564897,0.0509408304931778,0.0507697259302342,0.714285714285714,0.928571428571429,1,1
550,22,72,94,2,0.14015,0.97604,1,2.48842463,0.0511057824315092,0.0509467334491888,0.954545454545455,1,1,1
551,22,72,94,2,0.16982,0.50581,1,1.52262238,0.0515395094922455,0.0507204389884314,0.772727272727273,0.954545454545455,1,1
552,28,66,94,2,0.16504,0.54389,1,1.478041221,0.0493292677509369,0.0488424330590201,0.642857142857143,0.964285714285714,1,1
553,22,73,95,2,0.17123,0.35399,1,1.316811577,0.0517163440688304,0.0510881128760859,0.863636363636364,1,1,1
554,22,66,88,2,0.1832,0.18725,0,1.082628658,0.0501527472146552,0.0499354142279517,0.954545454545455,1,1,1
555,20,72,92,2,0.17708,0.49721,1,1.551077892,0.0505780269713755,0.0497637898534762,0.85,1,1,1
556,29,67,96,2,0.17241,0.4033,1,1.26698896,0.0524111890705366,0.051750865376163,0.793103448275862,0.931034482758621,1,1
557,26,68,94,2,0.13744,0.83008,1,2.1557887,0.0490635825928326,0.0489064353806129,0.807692307692308,0.961538461538462,1,1
558,29,64,93,2,0.080819,1.7233,1,5.908042128,0.0511237874969082,0.0503644098695007,0.620689655172414,0.896551724137931,1,1
559,19,71,90,2,0.19941,0.21145,1,1.114313909,0.0478965672337328,0.0479309078047259,0.947368421052632,1,1,1
560,25,70,95,2,0.17371,0.28524,1,1.169037296,0.0491525895693849,0.0489744051453031,0.84,1,1,1
561,25,69,94,2,0.17739,0.45364,1,1.374804758,0.0497503765389034,0.0500835776537064,0.84,0.96,1,1
562,20,70,90,2,0.15143,0.95678,1,2.477950107,0.0505831050140428,0.0494885766165212,0.85,1,1,1
563,28,64,92,2,0.16964,0.58578,1,1.521413331,0.0494912403525726,0.0495132539834285,0.642857142857143,0.964285714285714,1,1
564,29,62,91,2,0.12736,0.29114,1,1.285076635,0.0506523910661056,0.0498943601960223,0.827586206896552,0.96551724137931,1,1
565,20,73,93,2,0.16986,0.62792,1,1.740901271,0.0494303472438006,0.0495989750122966,0.95,1,1,1
566,27,63,90,2,0.099941,0.46641,1,1.798859963,0.049401659195937,0.0495657334871786,0.888888888888889,1,1,1
567,19,74,93,2,0.19061,0.244,1,1.18382708,0.0509982118703114,0.0509619958222272,1,1,1,1
568,20,70,90,2,0.17071,0.60432,1,1.714321139,0.0509425661826119,0.0501292661980151,0.85,1,1,1
569,19,74,93,2,0.18492,0.21413,1,1.16317828,0.0495652497129328,0.0494008282304889,0.947368421052632,1,1,1
570,22,70,92,2,0.1539,0.86627,1,2.122180751,0.0510382090897556,0.0506369310783111,0.909090909090909,1,1,1
571,27,67,94,2,0.13543,1.0031,1,2.378350264,0.0499815828303896,0.0497843971291462,0.703703703703704,1,1,1
572,23,65,88,2,0.20067,0.3736,1,1.261559966,0.0486430497205828,0.0495594600077185,0.782608695652174,0.956521739130435,1,1
573,30,64,94,2,0.18073,0.31593,1,1.144660905,0.0493890059341487,0.0488358265142453,0.8,0.966666666666667,1,1
574,28,66,94,2,0.18506,0.24631,1,1.052435767,0.0495279261066285,0.0496806369284793,0.857142857142857,0.892857142857143,1,1
575,26,68,94,2,0.17534,0.38498,1,1.24545256,0.0508424469951847,0.0508805947130018,0.846153846153846,1,1,1
576,22,71,93,2,0.12868,1.0369,1,2.748766837,0.0521717366816594,0.0516923061182964,0.863636363636364,1,1,1
577,23,70,93,2,0.17329,0.19906,0,1.087765534,0.0484566023488192,0.0486344661091749,0.956521739130435,1,1,1
578,19,69,88,2,0.16857,0.41742,1,1.500392546,0.0492721656013344,0.0492467058029538,1,1,1,1
579,20,69,89,2,0.16377,0.51754,1,1.612089635,0.0513287701916369,0.051264396287712,0.95,1,1,1
580,21,61,82,2,0.12959,0.35824,1,1.550713667,0.0513674500659186,0.0513040873546778,0.857142857142857,1,1,1
581,19,67,86,2,0.13354,1.0338,1,2.972701406,0.0514177365521703,0.0506094728959162,0.789473684210526,1,1,1
582,21,68,89,2,0.16457,0.63749,1,1.829833375,0.050831842513047,0.0505238274203218,0.714285714285714,1,1,1
583,21,69,90,2,0.10835,1.3072,1,4.125977164,0.0497560670111213,0.0499073126033722,0.904761904761905,1,1,1
584,30,64,94,2,0.15,0.41394,1,1.365067276,0.0499927839835823,0.0495878360948295,0.766666666666667,0.933333333333333,1,1
585,29,61,90,2,0.097795,1.0239,1,2.724637252,0.0495445879468979,0.0495648746302559,0.689655172413793,0.931034482758621,1,1
586,19,66,85,2,0.20255,0.15492,0,1.08666108,0.0515944401694148,0.0515779523464341,1,1,1,1
587,28,67,95,2,0.17697,0.38716,1,1.247146656,0.049935662506966,0.0508923362515083,0.607142857142857,0.857142857142857,1,1
588,27,68,95,2,0.16122,0.54357,1,1.524493786,0.0497178714298562,0.0498290526124561,0.740740740740741,1,1,1
589,26,67,93,2,0.18542,0.27338,1,1.121950055,0.0503366537949123,0.0499531996290562,0.692307692307692,0.961538461538462,1,1
590,25,63,88,2,0.15048,0.96261,1,2.30206082,0.0504054692600078,0.0501790577388879,0.72,1,1,1
591,21,66,87,2,0.17605,0.20719,1,1.163969124,0.0497429550018087,0.0499295024216997,0.952380952380952,1,1,1
592,19,68,87,2,0.17337,0.63216,1,1.770753602,0.0503702871968676,0.0502388240542325,0.894736842105263,1,1,1
593,28,62,90,2,0.099654,0.95113,1,2.748120349,0.0514364745134586,0.050418931833775,0.714285714285714,1,1,1
594,26,68,94,2,0.17704,0.29864,1,1.17554208,0.0507301031406882,0.0506857695740451,0.807692307692308,1,1,1
595,19,76,95,2,0.16759,0.42576,1,1.481506326,0.0504170419933995,0.0503831044730693,1,1,1,1
596,30,65,95,2,0.16872,0.35579,1,1.203335778,0.0503353971914232,0.0499242660119186,0.733333333333333,0.933333333333333,1,1
597,25,66,91,2,0.16061,0.58638,1,1.663407719,0.0486507743967909,0.0495500998337727,0.6,0.92,1,1
598,29,66,95,2,0.1139,1.1559,1,3.25827066,0.0489439360204661,0.049663912221162,0.586206896551724,1,1,1
599,22,71,93,2,0.19142,0.2285,1,1.099603926,0.0500927245430708,0.0501373839823166,1,1,1,1
600,21,70,91,2,0.14422,0.62781,1,1.826908928,0.0497300499906859,0.0501032540464059,0.952380952380952,1,1,1
601,20,71,91,2,0.13944,0.13951,0,1.165374851,0.0506914732978128,0.0506868286650771,1,1,1,1
602,23,71,94,2,0.14636,0.12086,0,1.064323361,0.0489244220178243,0.049046128466189,0.956521739130435,1,1,1
603,19,71,90,2,0.16086,0.13999,0,1.121896657,0.051165480757162,0.0511474030339649,1,1,1,1
604,22,71,93,2,0.14917,0.02287,0,0.941651037,0.0488207941690749,0.0488222323882814,1,1,1,1
605,23,69,92,2,0.15438,-0.009958,0,0.886409369,0.0497081916857009,0.0494630737799947,0.956521739130435,1,1,1
606,23,69,92,2,0.15312,-0.0068321,0,0.877805651,0.0500841071618995,0.0502353369658883,0.956521739130435,1,1,1
607,19,68,87,2,0.16641,-0.098345,0,0.822462187,0.0494800675618647,0.0494668938294806,1,1,1,1
608,20,70,90,2,0.15857,0.067707,0,1.014870917,0.0492904925570868,0.049054478405317,0.95,1,1,1
609,21,70,91,2,0.1551,0.18068,0,1.121987255,0.0488284621345554,0.0488185370930126,1,1,1,1
610,19,71,90,2,0.15345,-0.0097656,0,0.962358793,0.0515702412283964,0.0515548963739056,1,1,1,1
611,21,71,92,2,0.14956,0.096087,0,1.051253839,0.0504343941197193,0.0504355187289887,1,1,1,1
612,19,68,87,2,0.15867,0.17309,0,1.167172876,0.0508719843109727,0.0507329850543186,0.947368421052632,1,1,1
613,22,68,90,2,0.14639,0.39495,1,1.488031834,0.0512529761958084,0.0512881730527582,1,1,1,1
614,19,72,91,2,0.16374,-0.020695,0,0.90801534,0.0497614750075607,0.0497492676990076,1,1,1,1
615,20,71,91,2,0.15563,0.15756,0,1.12059174,0.0515918852568827,0.0512687040752576,0.95,1,1,1
616,29,63,92,2,0.14231,0.088886,0,0.966601199,0.0504280576332604,0.0500035481988154,0.896551724137931,1,1,1
617,22,71,93,2,0.14789,0.043326,0,0.964752824,0.0504620191695161,0.0504738966105053,1,1,1,1
618,26,67,93,2,0.16131,-0.0026305,0,0.841203504,0.0505451947418498,0.0505550092409012,0.884615384615385,0.961538461538462,1,1
619,19,68,87,2,0.16796,0.0063902,0,0.942459332,0.0495664753466152,0.0495487247680711,1,1,1,1
620,23,71,94,2,0.13472,0.11947,0,1.104250398,0.0475419536719133,0.0476826727696418,0.956521739130435,1,1,1
621,23,68,91,2,0.15665,0.17848,0,1.131276866,0.0498381414291703,0.0497666545796912,0.91304347826087,0.956521739130435,1,1
622,26,67,93,2,0.13892,0.47036,1,1.515379,0.0505103471679958,0.0505112175841084,0.884615384615385,1,1,1
623,26,67,93,2,0.15212,0.045017,0,0.924086957,0.0497628667158013,0.0498455435285576,0.923076923076923,1,1,1
624,19,70,89,2,0.14211,-0.013862,0,1.018866284,0.0507558867398954,0.0505433798100997,0.947368421052632,1,1,1
625,22,68,90,2,0.16243,-0.0076007,0,0.880322128,0.0509184669181018,0.0509490075786704,1,1,1,1
626,25,65,90,2,0.14769,0.10097,0,1.014047641,0.0510644714397492,0.0509978712896364,0.92,0.96,1,1
627,26,66,92,2,0.15734,0.025837,0,0.8764945,0.0505553640377023,0.0504126415250844,0.884615384615385,0.923076923076923,1,1
628,27,67,94,2,0.14925,0.10273,0,0.978455105,0.0497690508972761,0.0504389897787359,0.814814814814815,0.925925925925926,1,1
629,18,71,89,2,0.15728,0.10881,0,1.106684301,0.0514712625276628,0.0514384997268844,0.944444444444444,1,1,1
630,21,72,93,2,0.15278,0.14705,0,1.115688308,0.0486855679367551,0.0487522627760054,0.952380952380952,1,1,1
631,27,65,92,2,0.15043,0.19583,0,1.082089978,0.0515782470968794,0.0509197420087951,0.814814814814815,1,1,1
632,23,69,92,2,0.15816,0.049599,0,0.941933443,0.049082843235343,0.0493000741895097,0.91304347826087,1,1,1
633,22,68,90,2,0.14305,0.40526,1,1.49443117,0.0499669756296004,0.049955073421871,0.909090909090909,1,1,1
634,26,67,93,2,0.12744,0.2157,1,1.203543514,0.0521018683110892,0.0519402093299179,0.923076923076923,1,1,1
635,22,67,89,2,0.13908,0.040894,0,1.042898153,0.0493047536116241,0.0493126083521778,1,1,1,1
636,22,70,92,2,0.1526,0.02864,0,0.930729774,0.0501044920496572,0.0498905759806226,0.954545454545455,1,1,1
637,28,65,93,2,0.13077,0.28964,1,1.231273769,0.0498871466814095,0.0499791069441425,0.857142857142857,1,1,1
638,29,63,92,2,0.14778,0.14009,0,1.013324206,0.0491208345433731,0.0491662249519655,0.931034482758621,0.931034482758621,1,1
639,21,70,91,2,0.15578,0.004384,0,0.945645937,0.0501492975923718,0.0500519480435693,0.952380952380952,1,1,1
640,22,71,93,2,0.15429,0.019879,0,0.917559343,0.0504953799367247,0.0505202274113474,1,1,1,1
641,19,71,90,2,0.15493,0.018805,0,0.991639611,0.0507798518646118,0.0507193336055407,0.947368421052632,1,1,1
642,19,68,87,2,0.15557,0.025606,0,1.009064236,0.0498709091292637,0.0498531643748995,1,1,1,1
643,29,65,94,2,0.15703,0.087569,0,0.925922851,0.0499335269818461,0.0500728280684221,0.827586206896552,0.827586206896552,1,1
644,26,64,90,2,0.15865,0.10172,0,0.991419343,0.0495947967257118,0.0497349300078127,0.961538461538462,0.961538461538462,1,1
645,20,71,91,2,0.15704,-0.031581,0,0.898220287,0.0506111784854894,0.0506024956579794,1,1,1,1
646,21,69,90,2,0.16494,0.0024166,0,0.895135398,0.0489274298599044,0.0489272949528818,1,1,1,1
647,20,72,92,2,0.15625,0.01597,0,0.971985123,0.0502734699234753,0.0502637192212685,1,1,1,1
648,21,68,89,2,0.16807,-0.028036,0,0.857352456,0.0497282614438658,0.0497292617373617,1,1,1,1
649,19,71,90,2,0.15641,0.092639,0,1.07268472,0.0504128431536647,0.0503916887699393,1,1,1,1
650,19,70,89,2,0.16241,0.17809,0,1.179208375,0.0502871796095595,0.0502571218773211,1,1,1,1
651,20,73,93,2,0.15,0.31339,1,1.350773338,0.0486951740968941,0.0486514046586762,1,1,1,1
652,26,65,91,2,0.15385,0.17735,0,1.05823215,0.0502182077537171,0.0503112135435395,1,1,1,1
653,19,72,91,2,0.15351,-0.0086111,0,0.950176251,0.0488208837336456,0.048792078524241,1,1,1,1
654,19,71,90,2,0.15271,0.03186,0,1.021068241,0.0503622019183044,0.050076198575065,0.947368421052632,1,1,1
655,20,71,91,2,0.15775,-0.043257,0,0.894548718,0.0496413120127193,0.0496296700609332,1,1,1,1
656,24,67,91,2,0.15299,0.10027,0,0.991077237,0.050345861519375,0.0501887123926637,0.958333333333333,1,1,1
657,23,69,92,2,0.15627,-0.0056753,0,0.873206137,0.0496612438370313,0.049669097397104,1,1,1,1
658,27,66,93,2,0.15881,-0.0093378,0,0.835133287,0.0507381108627712,0.0503780415401604,0.925925925925926,0.962962962962963,1,1
659,20,73,93,2,0.15411,-0.031312,0,0.905551476,0.0502260576159176,0.0502226917353224,1,1,1,1
660,18,70,88,2,0.14444,0.01839,0,1.063659483,0.0507892800478371,0.0507737634271,1,1,1,1
661,27,65,92,2,0.12479,0.4788,1,1.690335119,0.0502509251988471,0.0501861126842122,0.814814814814815,1,1,1
662,25,68,93,2,0.15176,0.056991,0,0.93279601,0.0502120481722004,0.0501380279342754,0.92,1,1,1
663,22,72,94,2,0.15025,0.12487,0,1.050550779,0.0507315357799706,0.0505537423346419,0.954545454545455,1,1,1
664,25,68,93,2,0.13588,0.2587,1,1.270463323,0.0497412468992966,0.0495612341299383,0.92,1,1,1
665,26,67,93,2,0.15212,0.075968,0,0.948213266,0.0493442711248429,0.0493836222638582,0.961538461538462,1,1,1
666,20,71,91,2,0.15141,0.04161,0,1.00703742,0.0498606837172956,0.0499852200733357,0.95,1,1,1
667,28,65,93,2,0.15,0.22405,1,1.08758704,0.0487470525650065,0.0493052152450741,0.892857142857143,0.892857142857143,1,1
668,24,70,94,2,0.14643,0.06043,0,0.967193039,0.0505057079049569,0.0508808270560495,0.916666666666667,1,1,1
669,25,67,92,2,0.15642,0.037436,0,0.902418483,0.051123002538106,0.0508763650317889,0.96,1,1,1
670,27,67,94,2,0.12714,0.098217,0,1.036662379,0.0504880609809027,0.0504247197431682,0.962962962962963,1,1,1
671,22,70,92,2,0.15844,0.23225,1,1.187578039,0.0503200387435965,0.0501928171909674,0.909090909090909,1,1,1
672,18,72,90,2,0.15586,0.064849,0,1.067302124,0.0511662351206276,0.0511353211037425,1,1,1,1
673,23,68,91,2,0.14386,0.41615,1,1.482306725,0.0511092439388222,0.0510589543586093,0.956521739130435,1,1,1
674,19,72,91,2,0.16155,-0.021065,0,0.927934906,0.0497994441365,0.0497688275017882,1,1,1,1
675,27,66,93,2,0.13861,0.072697,0,0.974334462,0.0498923020124317,0.049557802986491,0.888888888888889,0.962962962962963,1,1
676,19,73,92,2,0.15645,0.0010618,0,0.94747187,0.0495676908652891,0.0495399492717353,1,1,1,1
677,20,68,88,2,0.15735,0.040524,0,0.996052472,0.050300243026392,0.0502954793703527,1,1,1,1
678,22,70,92,2,0.1513,0.12726,0,1.06620529,0.0503971798478246,0.0505083108552821,0.954545454545455,1,1,1
679,22,68,90,2,0.15174,0.33482,1,1.341209488,0.0502824345764549,0.0502971108687242,0.954545454545455,0.954545454545455,1,1
680,25,67,92,2,0.14567,0.42215,1,1.453866474,0.0487180560865094,0.0486266323955317,0.92,1,1,1
681,28,64,92,2,0.15458,0.1103,0,0.9706592,0.0482758496344127,0.0484005044597371,0.821428571428571,0.928571428571429,1,1
682,20,69,89,2,0.16087,0.0069981,0,0.953423528,0.0495567972246099,0.0495463234646366,1,1,1,1
683,19,65,84,2,0.16356,0.1669,0,1.170344563,0.049490696568805,0.0494553815104389,1,1,1,1
684,19,73,92,2,0.14852,0.27867,1,1.306523746,0.0494892890905161,0.0494457427170571,1,1,1,1
685,27,64,91,2,0.15972,0.083801,0,0.940872872,0.050394229249182,0.0502187181355521,0.925925925925926,0.962962962962963,1,1
686,28,65,93,2,0.1544,0.10511,0,0.960816205,0.0498573083069362,0.0500787922672927,0.821428571428571,0.964285714285714,1,1
687,27,65,92,2,0.14416,0.14654,0,1.039771908,0.0512938023514804,0.051421236998864,0.851851851851852,0.925925925925926,1,1
688,20,69,89,2,0.16667,0.13953,0,1.085127882,0.0509745576118701,0.0509682928457519,1,1,1,1
689,23,70,93,2,0.14658,0.10349,0,1.038742021,0.0505654976076674,0.0505855914266499,0.91304347826087,1,1,1
690,22,66,88,2,0.12741,0.52708,1,1.798345187,0.0507986949259199,0.0508871085385224,1,1,1,1
691,23,68,91,2,0.1413,0.53129,1,1.666977152,0.0504847267203223,0.0500688286829003,0.826086956521739,1,1,1
692,28,65,93,2,0.13626,0.59744,1,1.688655429,0.0503298886241176,0.0508971505563166,0.892857142857143,0.964285714285714,1,1
693,19,71,90,2,0.14974,0.017951,0,0.988765383,0.0528011630130674,0.0527979195053609,1,1,1,1
694,28,66,94,2,0.14719,0.1133,0,0.988873299,0.0510628243406221,0.0511444309873075,0.964285714285714,1,1,1
695,19,73,92,2,0.15789,0.12525,0,1.096838095,0.0511418789580243,0.050563100203553,0.947368421052632,1,1,1
696,19,71,90,2,0.16308,-0.020068,0,0.916891634,0.0492338332569306,0.0492212463892721,1,1,1,1
697,23,67,90,2,0.16029,-0.0077335,0,0.875783762,0.0473881255713259,0.0473924408270893,1,1,1,1
698,23,68,91,2,0.16049,0.019832,0,0.904809161,0.0499793157498029,0.0500021447033305,1,1,1,1
699,21,70,91,2,0.14082,0.085251,0,1.063204986,0.0496551592895544,0.0496560274904334,1,1,1,1
700,22,67,89,2,0.16418,-0.030943,0,0.845823869,0.0498869585077605,0.0497434362735605,0.954545454545455,1,1,1
